epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0009500000000049999,0.0009500000000049999,,49,,,,
0,,,,49,0.673828125,-0.5941761136054993,,
,0.0009500000000049999,0.0009500000000049999,,99,,,,
0,,,,99,0.701171875,-0.6607022881507874,,
0,,,,107,,,0.7414000034332275,-0.6932829022407532
0,,,4.298385143280029,107,,,,
,0.0009500000000049999,0.0009500000000049999,,149,,,,
1,,,,149,0.705078125,-0.6816860437393188,,
,0.0009500000000049999,0.0009500000000049999,,199,,,,
1,,,,199,0.75,-0.7302952408790588,,
1,,,,215,,,0.767799973487854,-0.7502275109291077
1,,,6.736354351043701,215,,,,
,0.0009500000000049999,0.0009500000000049999,,249,,,,
2,,,,249,0.7578125,-0.7414926290512085,,
,0.0009500000000049999,0.0009500000000049999,,299,,,,
2,,,,299,0.78125,-0.772733211517334,,
2,,,,323,,,0.7753999829292297,-0.7629168629646301
2,,,7.1147990226745605,323,,,,
,0.0009500000000049999,0.0009500000000049999,,349,,,,
3,,,,349,0.77734375,-0.764837384223938,,
,0.0009500000000049999,0.0009500000000049999,,399,,,,
3,,,,399,0.841796875,-0.818845272064209,,
3,,,,431,,,0.90420001745224,-0.8678405284881592
3,,,5.78250789642334,431,,,,
,0.0009500000000049999,0.0009500000000049999,,449,,,,
4,,,,449,0.92578125,-0.8913699984550476,,
,0.0009500000000049999,0.0009500000000049999,,499,,,,
4,,,,499,0.951171875,-0.9271901845932007,,
4,,,,539,,,0.9408000111579895,-0.9223646521568298
4,,,6.141102313995361,539,,,,
,0.0009500000000049999,0.0009500000000049999,,549,,,,
5,,,,549,0.94140625,-0.9302221536636353,,
,0.0009500000000049999,0.0009500000000049999,,599,,,,
5,,,,599,0.94921875,-0.9307768940925598,,
5,,,,647,,,0.9484000205993652,-0.9319170117378235
5,,,6.6890082359313965,647,,,,
,0.0009500000000049999,0.0009500000000049999,,649,,,,
6,,,,649,0.958984375,-0.944562554359436,,
,0.0009500000000049999,0.0009500000000049999,,699,,,,
6,,,,699,0.943359375,-0.9295356869697571,,
,0.0009500000000049999,0.0009500000000049999,,749,,,,
6,,,,749,0.95703125,-0.9387651085853577,,
6,,,,755,,,0.9503999948501587,-0.9368777275085449
6,,,8.717082023620605,755,,,,
,0.0009500000000049999,0.0009500000000049999,,799,,,,
7,,,,799,0.96875,-0.9553434252738953,,
,0.0009500000000049999,0.0009500000000049999,,849,,,,
7,,,,849,0.955078125,-0.9405279755592346,,
7,,,,863,,,0.954800009727478,-0.9428520798683167
7,,,5.091869831085205,863,,,,
,0.0009500000000049999,0.0009500000000049999,,899,,,,
8,,,,899,0.96484375,-0.9512291550636292,,
,0.0009500000000049999,0.0009500000000049999,,949,,,,
8,,,,949,0.96484375,-0.948268711566925,,
8,,,,971,,,0.9562000036239624,-0.9457409381866455
8,,,4.871564865112305,971,,,,
,0.0009500000000049999,0.0009500000000049999,,999,,,,
9,,,,999,0.978515625,-0.9647055864334106,,
,0.0009500000000049999,0.0009500000000049999,,1049,,,,
9,,,,1049,0.96484375,-0.9549757838249207,,
9,,,,1079,,,0.9571999907493591,-0.9476954340934753
9,,,8.025768280029297,1079,,,,
,0.0009500000000049999,0.0009500000000049999,,1099,,,,
10,,,,1099,0.970703125,-0.9641097784042358,,
,0.0009500000000049999,0.0009500000000049999,,1149,,,,
10,,,,1149,0.9609375,-0.9507236480712891,,
10,,,,1187,,,0.9598000049591064,-0.9505295157432556
10,,,7.35713005065918,1187,,,,
,0.0009500000000049999,0.0009500000000049999,,1199,,,,
11,,,,1199,0.970703125,-0.9649995565414429,,
,0.0009500000000049999,0.0009500000000049999,,1249,,,,
11,,,,1249,0.97265625,-0.9609425067901611,,
11,,,,1295,,,0.9606000185012817,-0.9528721570968628
11,,,5.9486775398254395,1295,,,,
,0.0009500000000049999,0.0009500000000049999,,1299,,,,
12,,,,1299,0.978515625,-0.9683830142021179,,
,0.0009500000000049999,0.0009500000000049999,,1349,,,,
12,,,,1349,0.9765625,-0.9702613353729248,,
,0.0009500000000049999,0.0009500000000049999,,1399,,,,
12,,,,1399,0.96875,-0.961091160774231,,
12,,,,1403,,,0.9634000062942505,-0.9549273252487183
12,,,7.397388458251953,1403,,,,
,0.0009500000000049999,0.0009500000000049999,,1449,,,,
13,,,,1449,0.96875,-0.9573317766189575,,
,0.0009500000000049999,0.0009500000000049999,,1499,,,,
13,,,,1499,0.96484375,-0.9600787162780762,,
13,,,,1511,,,0.9639999866485596,-0.9559990167617798
13,,,6.528073310852051,1511,,,,
,0.0009500000000049999,0.0009500000000049999,,1549,,,,
14,,,,1549,0.978515625,-0.9706845879554749,,
,0.0009500000000049999,0.0009500000000049999,,1599,,,,
14,,,,1599,0.978515625,-0.9731821417808533,,
14,,,,1619,,,0.9642000198364258,-0.9570972919464111
14,,,7.553289413452148,1619,,,,
,0.0009500000000049999,0.0009500000000049999,,1649,,,,
15,,,,1649,0.982421875,-0.9749835729598999,,
,0.0009500000000049999,0.0009500000000049999,,1699,,,,
15,,,,1699,0.984375,-0.9795213341712952,,
15,,,,1727,,,0.9652000069618225,-0.9583274126052856
15,,,7.164486408233643,1727,,,,
,0.0009500000000049999,0.0009500000000049999,,1749,,,,
16,,,,1749,0.984375,-0.9753604531288147,,
,0.0009500000000049999,0.0009500000000049999,,1799,,,,
16,,,,1799,0.982421875,-0.9750480055809021,,
16,,,,1835,,,0.9664000272750854,-0.9594424962997437
16,,,6.587184429168701,1835,,,,
,0.0009500000000049999,0.0009500000000049999,,1849,,,,
17,,,,1849,0.98046875,-0.9730896949768066,,
,0.0009500000000049999,0.0009500000000049999,,1899,,,,
17,,,,1899,0.9765625,-0.9707058668136597,,
17,,,,1943,,,0.9684000015258789,-0.9610427021980286
17,,,7.517136096954346,1943,,,,
,0.0009500000000049999,0.0009500000000049999,,1949,,,,
18,,,,1949,0.978515625,-0.9718843102455139,,
,0.0009500000000049999,0.0009500000000049999,,1999,,,,
18,,,,1999,0.984375,-0.9789859056472778,,
18,,,5.623928546905518,1999,,,,
