epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.004750000000024999,0.004750000000024999,,49,,,,
0,,,,49,0.740234375,-0.7234320640563965,,
,0.004750000000024999,0.004750000000024999,,99,,,,
0,,,,99,0.75390625,-0.7476835250854492,,
0,,,,107,,,0.7491999864578247,-0.6967639923095703
0,,,8.368351936340332,107,,,,
,0.004750000000024999,0.004750000000024999,,149,,,,
1,,,,149,0.740234375,-0.7267745733261108,,
,0.004750000000024999,0.004750000000024999,,199,,,,
1,,,,199,0.8046875,-0.7908126711845398,,
1,,,,215,,,0.8123999834060669,-0.7842456102371216
1,,,7.660587787628174,215,,,,
,0.004750000000024999,0.004750000000024999,,249,,,,
2,,,,249,0.810546875,-0.799253523349762,,
,0.004750000000024999,0.004750000000024999,,299,,,,
2,,,,299,0.826171875,-0.8121121525764465,,
2,,,,323,,,0.8299999833106995,-0.8183697462081909
2,,,8.406704902648926,323,,,,
,0.004750000000024999,0.004750000000024999,,349,,,,
3,,,,349,0.818359375,-0.8058460354804993,,
,0.004750000000024999,0.004750000000024999,,399,,,,
3,,,,399,0.80859375,-0.7999154329299927,,
3,,,,431,,,0.8327999711036682,-0.8204192519187927
3,,,5.572936534881592,431,,,,
,0.004750000000024999,0.004750000000024999,,449,,,,
4,,,,449,0.85546875,-0.8451205492019653,,
,0.004750000000024999,0.004750000000024999,,499,,,,
4,,,,499,0.81640625,-0.8130475282669067,,
4,,,,539,,,0.8312000036239624,-0.8217649459838867
4,,,6.240259170532227,539,,,,
,0.004750000000024999,0.004750000000024999,,549,,,,
5,,,,549,0.837890625,-0.8340039253234863,,
,0.004750000000024999,0.004750000000024999,,599,,,,
5,,,,599,0.853515625,-0.8382394909858704,,
5,,,,647,,,0.8352000117301941,-0.8250212073326111
5,,,7.265386581420898,647,,,,
,0.004750000000024999,0.004750000000024999,,649,,,,
6,,,,649,0.857421875,-0.8421124815940857,,
,0.004750000000024999,0.004750000000024999,,699,,,,
6,,,,699,0.84375,-0.8372244238853455,,
,0.004750000000024999,0.004750000000024999,,749,,,,
6,,,,749,0.857421875,-0.8456602096557617,,
6,,,,755,,,0.8363999724388123,-0.8285560607910156
6,,,6.86580228805542,755,,,,
,0.004750000000024999,0.004750000000024999,,799,,,,
7,,,,799,0.83984375,-0.8318474292755127,,
,0.004750000000024999,0.004750000000024999,,849,,,,
7,,,,849,0.814453125,-0.8084821701049805,,
7,,,,863,,,0.8339999914169312,-0.827499508857727
7,,,8.532837867736816,863,,,,
,0.004750000000024999,0.004750000000024999,,899,,,,
8,,,,899,0.841796875,-0.828647255897522,,
,0.004750000000024999,0.004750000000024999,,949,,,,
8,,,,949,0.810546875,-0.8101410269737244,,
8,,,,971,,,0.8388000130653381,-0.83223557472229
8,,,7.4468207359313965,971,,,,
,0.004750000000024999,0.004750000000024999,,999,,,,
9,,,,999,0.84375,-0.8354941010475159,,
,0.004750000000024999,0.004750000000024999,,1049,,,,
9,,,,1049,0.82421875,-0.8158255815505981,,
9,,,,1079,,,0.8406000137329102,-0.831702470779419
9,,,8.711712837219238,1079,,,,
,0.004750000000024999,0.004750000000024999,,1099,,,,
10,,,,1099,0.857421875,-0.8488696813583374,,
,0.004750000000024999,0.004750000000024999,,1149,,,,
10,,,,1149,0.904296875,-0.8893305063247681,,
10,,,,1187,,,0.9121999740600586,-0.8996033072471619
10,,,7.858729362487793,1187,,,,
,0.004750000000024999,0.004750000000024999,,1199,,,,
11,,,,1199,0.927734375,-0.9215216040611267,,
,0.004750000000024999,0.004750000000024999,,1249,,,,
11,,,,1249,0.896484375,-0.8858868479728699,,
11,,,,1295,,,0.9187999963760376,-0.9091005921363831
11,,,7.8181657791137695,1295,,,,
,0.004750000000024999,0.004750000000024999,,1299,,,,
12,,,,1299,0.927734375,-0.9176945090293884,,
,0.004750000000024999,0.004750000000024999,,1349,,,,
12,,,,1349,0.91796875,-0.9066803455352783,,
,0.004750000000024999,0.004750000000024999,,1399,,,,
12,,,,1399,0.916015625,-0.9075010418891907,,
12,,,,1403,,,0.9100000262260437,-0.8989415764808655
12,,,6.129815578460693,1403,,,,
,0.004750000000024999,0.004750000000024999,,1449,,,,
13,,,,1449,0.916015625,-0.9071940779685974,,
,0.004750000000024999,0.004750000000024999,,1499,,,,
13,,,,1499,0.908203125,-0.9066222906112671,,
13,,,,1511,,,0.9061999917030334,-0.8926942348480225
13,,,4.8481831550598145,1511,,,,
,0.004750000000024999,0.004750000000024999,,1549,,,,
14,,,,1549,0.919921875,-0.9118870496749878,,
,0.004750000000024999,0.004750000000024999,,1599,,,,
14,,,,1599,0.919921875,-0.9114789366722107,,
14,,,,1619,,,0.9157999753952026,-0.9055822491645813
14,,,6.90765905380249,1619,,,,
,0.004750000000024999,0.004750000000024999,,1649,,,,
15,,,,1649,0.91796875,-0.9080221056938171,,
,0.004750000000024999,0.004750000000024999,,1699,,,,
15,,,,1699,0.9296875,-0.9229774475097656,,
15,,,,1727,,,0.9151999950408936,-0.9055581092834473
15,,,5.961302757263184,1727,,,,
,0.004750000000024999,0.004750000000024999,,1749,,,,
16,,,,1749,0.943359375,-0.9333823323249817,,
,0.004750000000024999,0.004750000000024999,,1799,,,,
16,,,,1799,0.9140625,-0.9145370721817017,,
16,,,,1835,,,0.9214000105857849,-0.9137623906135559
16,,,8.143994331359863,1835,,,,
,0.004750000000024999,0.004750000000024999,,1849,,,,
17,,,,1849,0.923828125,-0.9119886755943298,,
,0.004750000000024999,0.004750000000024999,,1899,,,,
17,,,,1899,0.919921875,-0.9080585241317749,,
17,,,,1943,,,0.91839998960495,-0.9095759987831116
17,,,8.339937210083008,1943,,,,
,0.004750000000024999,0.004750000000024999,,1949,,,,
18,,,,1949,0.9296875,-0.9228540658950806,,
,0.004750000000024999,0.004750000000024999,,1999,,,,
18,,,,1999,0.9296875,-0.9227087497711182,,
18,,,7.174476623535156,1999,,,,
